"Time","Cell","Activity","amplitude","rank"
12.16667,"Cell.19",0.977913,47.4779692,0.193548387096774
12.16667,"Cell.20",0.9866601,47.4997003,0.225806451612903
12.16667,"Cell.21",0.9694916,47.8125827,0.258064516129032
12.16667,"Cell.22",0.9957275,49.0180877,0.354838709677419
12.16667,"Cell.23",0.9620622,48.0714543,0.290322580645161
12.16667,"Cell.24",0.9905942,48.5968825,0.32258064516129
12.16667,"Cell.25",0.9553366,46.9078372,0.0967741935483871
12.16667,"Cell.26",0.9967392,49.7401503,0.612903225806452
12.16667,"Cell.27",0.9474665,46.9168102,0.129032258064516
12.16667,"Cell.28",1.009093,49.1636775,0.451612903225806
12.16667,"Cell.29",0.8599364,44.3182663,0
12.16667,"Cell.30",0.9418877,46.8093946,0.0645161290322581
12.16667,"Cell.31",0.9244843,45.612368,0.032258064516129
12.16667,"Cell.32",0.9636518,47.128056,0.161290322580645
12.33333,"Cell.1",1.021546,50.315458,0.741935483870968
12.33333,"Cell.2",1.001377,49.0784891,0.387096774193548
12.33333,"Cell.3",1.0101,49.1608432,0.419354838709677
12.33333,"Cell.4",1.140952,54.72428,1
12.33333,"Cell.5",1.009869,53.9923307,0.967741935483871
12.33333,"Cell.6",1.012412,51.4303486,0.870967741935484
12.33333,"Cell.7",1.054387,52.5428662,0.935483870967742
12.33333,"Cell.8",1.007354,51.187307,0.838709677419355
12.33333,"Cell.9",1.009901,49.881537,0.67741935483871
12.33333,"Cell.10",1.025591,50.8529285,0.806451612903226
12.33333,"Cell.11",0.98487,49.7917974,0.645161290322581
12.33333,"Cell.12",1.008269,50.3284978,0.774193548387097
12.33333,"Cell.13",0.9627262,49.6419659,0.548387096774194
12.33333,"Cell.14",0.9438664,49.4013006,0.483870967741935
12.33333,"Cell.15",1.011367,51.9740685,0.903225806451613
12.33333,"Cell.16",0.9685885,49.7225102,0.580645161290323
12.33333,"Cell.17",0.9925153,49.5812456,0.516129032258065
12.33333,"Cell.18",1.00311,49.9310024,0.709677419354839
12.33333,"Cell.19",0.9587393,47.4779692,0.193548387096774
12.33333,"Cell.20",0.9588622,47.4997003,0.225806451612903
12.33333,"Cell.21",0.9704157,47.8125827,0.258064516129032
12.33333,"Cell.22",0.9937491,49.0180877,0.354838709677419
12.33333,"Cell.23",0.9644138,48.0714543,0.290322580645161
12.33333,"Cell.24",0.9889824,48.5968825,0.32258064516129
12.33333,"Cell.25",0.9567566,46.9078372,0.0967741935483871
12.33333,"Cell.26",0.9957857,49.7401503,0.612903225806452
12.33333,"Cell.27",0.9488568,46.9168102,0.129032258064516
12.33333,"Cell.28",1.009099,49.1636775,0.451612903225806
12.33333,"Cell.29",0.8584731,44.3182663,0
12.33333,"Cell.30",0.9403782,46.8093946,0.0645161290322581
12.33333,"Cell.31",0.922765,45.612368,0.032258064516129
12.33333,"Cell.32",0.9583775,47.128056,0.161290322580645
12.5,"Cell.1",1.01356,50.315458,0.741935483870968
12.5,"Cell.2",0.9882167,49.0784891,0.387096774193548
12.5,"Cell.3",0.9985897,49.1608432,0.419354838709677
12.5,"Cell.4",1.024668,54.72428,1
12.5,"Cell.5",1.003553,53.9923307,0.967741935483871
12.5,"Cell.6",1.029143,51.4303486,0.870967741935484
12.5,"Cell.7",1.070147,52.5428662,0.935483870967742
12.5,"Cell.8",1.016982,51.187307,0.838709677419355
12.5,"Cell.9",1.00601,49.881537,0.67741935483871
12.5,"Cell.10",1.038454,50.8529285,0.806451612903226
12.5,"Cell.11",1.014226,49.7917974,0.645161290322581
12.5,"Cell.12",1.020407,50.3284978,0.774193548387097
12.5,"Cell.13",0.9647429,49.6419659,0.548387096774194
12.5,"Cell.14",0.9511721,49.4013006,0.483870967741935
12.5,"Cell.15",1.012823,51.9740685,0.903225806451613
12.5,"Cell.16",0.9696187,49.7225102,0.580645161290323
12.5,"Cell.17",1.001197,49.5812456,0.516129032258065
12.5,"Cell.18",0.9816763,49.9310024,0.709677419354839
12.5,"Cell.19",0.968667,47.4779692,0.193548387096774
12.5,"Cell.20",0.9702643,47.4997003,0.225806451612903
12.5,"Cell.21",0.9668052,47.8125827,0.258064516129032
12.5,"Cell.22",0.9903407,49.0180877,0.354838709677419
12.5,"Cell.23",0.9511032,48.0714543,0.290322580645161
12.5,"Cell.24",0.9862841,48.5968825,0.32258064516129
12.5,"Cell.25",0.9531406,46.9078372,0.0967741935483871
12.5,"Cell.26",0.9938699,49.7401503,0.612903225806452
12.5,"Cell.27",0.9432112,46.9168102,0.129032258064516
12.5,"Cell.28",1.007359,49.1636775,0.451612903225806
12.5,"Cell.29",0.867408,44.3182663,0
12.5,"Cell.30",0.9359652,46.8093946,0.0645161290322581
12.5,"Cell.31",0.9276662,45.612368,0.032258064516129
12.5,"Cell.32",0.969849,47.128056,0.161290322580645
12.66667,"Cell.1",1.011812,50.315458,0.741935483870968
12.66667,"Cell.2",0.9817457,49.0784891,0.387096774193548
12.66667,"Cell.3",0.9921107,49.1608432,0.419354838709677
12.66667,"Cell.4",1.020411,54.72428,1
12.66667,"Cell.5",0.9964024,53.9923307,0.967741935483871
12.66667,"Cell.6",1.023042,51.4303486,0.870967741935484
12.66667,"Cell.7",1.062982,52.5428662,0.935483870967742
12.66667,"Cell.8",1.011082,51.187307,0.838709677419355
12.66667,"Cell.9",1.009431,49.881537,0.67741935483871
12.66667,"Cell.10",1.030108,50.8529285,0.806451612903226
12.66667,"Cell.11",0.9934654,49.7917974,0.645161290322581
12.66667,"Cell.12",1.016425,50.3284978,0.774193548387097
12.66667,"Cell.13",0.9355803,49.6419659,0.548387096774194
12.66667,"Cell.14",0.9365546,49.4013006,0.483870967741935
12.66667,"Cell.15",1.007968,51.9740685,0.903225806451613
12.66667,"Cell.16",0.9653665,49.7225102,0.580645161290323
12.66667,"Cell.17",0.9910639,49.5812456,0.516129032258065
12.66667,"Cell.18",0.9992556,49.9310024,0.709677419354839
12.66667,"Cell.19",0.9540498,47.4779692,0.193548387096774
12.66667,"Cell.20",0.9623941,47.4997003,0.225806451612903
12.66667,"Cell.21",0.9668146,47.8125827,0.258064516129032
12.66667,"Cell.22",0.9944134,49.0180877,0.354838709677419
12.66667,"Cell.23",0.9632121,48.0714543,0.290322580645161
12.66667,"Cell.24",0.9928429,48.5968825,0.32258064516129
12.66667,"Cell.25",0.9610648,46.9078372,0.0967741935483871
12.66667,"Cell.26",0.9972681,49.7401503,0.612903225806452
12.66667,"Cell.27",0.9592055,46.9168102,0.129032258064516
12.66667,"Cell.28",1.011164,49.1636775,0.451612903225806
12.66667,"Cell.29",0.8547351,44.3182663,0
12.66667,"Cell.30",0.9399889,46.8093946,0.0645161290322581
12.66667,"Cell.31",0.9395004,45.612368,0.032258064516129
12.66667,"Cell.32",0.9771582,47.128056,0.161290322580645
12.83333,"Cell.1",1.009744,50.315458,0.741935483870968
12.83333,"Cell.2",0.9842156,49.0784891,0.387096774193548
12.83333,"Cell.3",0.994987,49.1608432,0.419354838709677
12.83333,"Cell.4",1.019472,54.72428,1
12.83333,"Cell.5",0.9918574,53.9923307,0.967741935483871
12.83333,"Cell.6",1.020414,51.4303486,0.870967741935484
12.83333,"Cell.7",1.08846,52.5428662,0.935483870967742
12.83333,"Cell.8",1.010777,51.187307,0.838709677419355
12.83333,"Cell.9",1.006895,49.881537,0.67741935483871
12.83333,"Cell.10",1.029668,50.8529285,0.806451612903226
12.83333,"Cell.11",1.004833,49.7917974,0.645161290322581
12.83333,"Cell.12",1.017518,50.3284978,0.774193548387097
12.83333,"Cell.13",0.9372737,49.6419659,0.548387096774194
12.83333,"Cell.14",0.9343098,49.4013006,0.483870967741935
12.83333,"Cell.15",1.0093,51.9740685,0.903225806451613
12.83333,"Cell.16",0.9672034,49.7225102,0.580645161290323
12.83333,"Cell.17",0.9909571,49.5812456,0.516129032258065
12.83333,"Cell.18",0.998602,49.9310024,0.709677419354839
12.83333,"Cell.19",0.9497291,47.4779692,0.193548387096774
12.83333,"Cell.20",0.9570967,47.4997003,0.225806451612903
12.83333,"Cell.21",0.9677697,47.8125827,0.258064516129032
12.83333,"Cell.22",0.9948282,49.0180877,0.354838709677419
12.83333,"Cell.23",0.961735,48.0714543,0.290322580645161
12.83333,"Cell.24",0.9881681,48.5968825,0.32258064516129
12.83333,"Cell.25",0.954861,46.9078372,0.0967741935483871
12.83333,"Cell.26",0.9930499,49.7401503,0.612903225806452
12.83333,"Cell.27",0.9433993,46.9168102,0.129032258064516
12.83333,"Cell.28",1.005895,49.1636775,0.451612903225806
12.83333,"Cell.29",0.8562607,44.3182663,0
12.83333,"Cell.30",0.9390458,46.8093946,0.0645161290322581
12.83333,"Cell.31",0.9302076,45.612368,0.032258064516129
12.83333,"Cell.32",0.9702161,47.128056,0.161290322580645
13,"Cell.1",1.010638,50.315458,0.741935483870968
13,"Cell.2",0.9874037,49.0784891,0.387096774193548
13,"Cell.3",0.9987778,49.1608432,0.419354838709677
13,"Cell.4",1.011749,54.72428,1
13,"Cell.5",0.9857241,53.9923307,0.967741935483871
13,"Cell.6",1.000154,51.4303486,0.870967741935484
13,"Cell.7",1.044961,52.5428662,0.935483870967742
13,"Cell.8",1.004973,51.187307,0.838709677419355
13,"Cell.9",1.005403,49.881537,0.67741935483871
13,"Cell.10",1.036672,50.8529285,0.806451612903226
13,"Cell.11",1.005426,49.7917974,0.645161290322581
13,"Cell.12",1.019137,50.3284978,0.774193548387097
13,"Cell.13",0.9360673,49.6419659,0.548387096774194
13,"Cell.14",0.9295132,49.4013006,0.483870967741935
13,"Cell.15",1.004064,51.9740685,0.903225806451613
13,"Cell.16",0.9602323,49.7225102,0.580645161290323
13,"Cell.17",0.9890302,49.5812456,0.516129032258065
13,"Cell.18",0.9891071,49.9310024,0.709677419354839
13,"Cell.19",0.9516404,47.4779692,0.193548387096774
13,"Cell.20",0.9567881,47.4997003,0.225806451612903
13,"Cell.21",0.9640518,47.8125827,0.258064516129032
13,"Cell.22",0.9911682,49.0180877,0.354838709677419
13,"Cell.23",0.9556285,48.0714543,0.290322580645161
13,"Cell.24",0.9926344,48.5968825,0.32258064516129
13,"Cell.25",0.9578842,46.9078372,0.0967741935483871
13,"Cell.26",0.9934222,49.7401503,0.612903225806452
13,"Cell.27",0.9552898,46.9168102,0.129032258064516
13,"Cell.28",1.009698,49.1636775,0.451612903225806
13,"Cell.29",0.8531852,44.3182663,0
13,"Cell.30",0.9346432,46.8093946,0.0645161290322581
13,"Cell.31",0.9251035,45.612368,0.032258064516129
13,"Cell.32",0.961047,47.128056,0.161290322580645
13.16667,"Cell.1",1.017909,50.315458,0.741935483870968
13.16667,"Cell.2",0.9901363,49.0784891,0.387096774193548
13.16667,"Cell.3",0.9987518,49.1608432,0.419354838709677
13.16667,"Cell.4",1.007033,54.72428,1
13.16667,"Cell.5",0.9833519,53.9923307,0.967741935483871
13.16667,"Cell.6",0.9980791,51.4303486,0.870967741935484
13.16667,"Cell.7",1.041321,52.5428662,0.935483870967742
13.16667,"Cell.8",1.010609,51.187307,0.838709677419355
13.16667,"Cell.9",1.005469,49.881537,0.67741935483871
13.16667,"Cell.10",1.034563,50.8529285,0.806451612903226
13.16667,"Cell.11",0.9860947,49.7917974,0.645161290322581
13.16667,"Cell.12",1.017157,50.3284978,0.774193548387097
13.16667,"Cell.13",0.9466609,49.6419659,0.548387096774194
13.16667,"Cell.14",0.943601,49.4013006,0.483870967741935
13.16667,"Cell.15",1.005325,51.9740685,0.903225806451613
13.16667,"Cell.16",0.9615524,49.7225102,0.580645161290323
13.16667,"Cell.17",0.9926499,49.5812456,0.516129032258065
13.16667,"Cell.18",0.9897423,49.9310024,0.709677419354839
13.16667,"Cell.19",0.9726947,47.4779692,0.193548387096774
13.16667,"Cell.20",0.9742917,47.4997003,0.225806451612903
13.16667,"Cell.21",0.9633439,47.8125827,0.258064516129032
13.16667,"Cell.22",0.9938579,49.0180877,0.354838709677419
13.16667,"Cell.23",0.9579977,48.0714543,0.290322580645161
13.16667,"Cell.24",0.9925332,48.5968825,0.32258064516129
13.16667,"Cell.25",0.956845,46.9078372,0.0967741935483871
13.16667,"Cell.26",0.9911381,49.7401503,0.612903225806452
13.16667,"Cell.27",0.9567936,46.9168102,0.129032258064516
13.16667,"Cell.28",1.010428,49.1636775,0.451612903225806
13.16667,"Cell.29",0.8571922,44.3182663,0
13.16667,"Cell.30",0.9385857,46.8093946,0.0645161290322581
13.16667,"Cell.31",0.9285881,45.612368,0.032258064516129
13.16667,"Cell.32",0.9670662,47.128056,0.161290322580645
13.33333,"Cell.1",1.016635,50.315458,0.741935483870968
13.33333,"Cell.2",0.995648,49.0784891,0.387096774193548
13.33333,"Cell.3",1.002821,49.1608432,0.419354838709677
13.33333,"Cell.4",1.003224,54.72428,1
13.33333,"Cell.5",0.9819475,53.9923307,0.967741935483871
13.33333,"Cell.6",1.000822,51.4303486,0.870967741935484
13.33333,"Cell.7",1.046009,52.5428662,0.935483870967742
13.33333,"Cell.8",1.007336,51.187307,0.838709677419355
13.33333,"Cell.9",1.006785,49.881537,0.67741935483871
13.33333,"Cell.10",1.033665,50.8529285,0.806451612903226
13.33333,"Cell.11",1.001046,49.7917974,0.645161290322581
13.33333,"Cell.12",1.019604,50.3284978,0.774193548387097
13.33333,"Cell.13",0.9562044,49.6419659,0.548387096774194
13.33333,"Cell.14",0.9488934,49.4013006,0.483870967741935
13.33333,"Cell.15",1.002665,51.9740685,0.903225806451613
13.33333,"Cell.16",0.9635555,49.7225102,0.580645161290323
13.33333,"Cell.17",0.991169,49.5812456,0.516129032258065
13.33333,"Cell.18",0.9911249,49.9310024,0.709677419354839
13.33333,"Cell.19",0.9599316,47.4779692,0.193548387096774
13.33333,"Cell.20",0.9708415,47.4997003,0.225806451612903
13.33333,"Cell.21",0.9660592,47.8125827,0.258064516129032
13.33333,"Cell.22",0.9954523,49.0180877,0.354838709677419
13.33333,"Cell.23",0.9616004,48.0714543,0.290322580645161
13.33333,"Cell.24",0.988053,48.5968825,0.32258064516129
13.33333,"Cell.25",0.9519101,46.9078372,0.0967741935483871
13.33333,"Cell.26",0.9885594,49.7401503,0.612903225806452
13.33333,"Cell.27",0.9477416,46.9168102,0.129032258064516
13.33333,"Cell.28",1.006005,49.1636775,0.451612903225806
13.33333,"Cell.29",0.8572273,44.3182663,0
13.33333,"Cell.30",0.9400645,46.8093946,0.0645161290322581
13.33333,"Cell.31",0.924385,45.612368,0.032258064516129
13.33333,"Cell.32",0.9609909,47.128056,0.161290322580645
13.5,"Cell.1",1.017407,50.315458,0.741935483870968
13.5,"Cell.2",0.9894924,49.0784891,0.387096774193548
13.5,"Cell.3",1.000447,49.1608432,0.419354838709677
13.5,"Cell.4",1.006504,54.72428,1
13.5,"Cell.5",0.9807784,53.9923307,0.967741935483871
13.5,"Cell.6",1.006971,51.4303486,0.870967741935484
13.5,"Cell.7",1.046803,52.5428662,0.935483870967742
13.5,"Cell.8",1.014468,51.187307,0.838709677419355
13.5,"Cell.9",1.001792,49.881537,0.67741935483871
13.5,"Cell.10",1.034124,50.8529285,0.806451612903226
13.5,"Cell.11",1.016541,49.7917974,0.645161290322581
13.5,"Cell.12",1.02222,50.3284978,0.774193548387097
13.5,"Cell.13",0.9506243,49.6419659,0.548387096774194
13.5,"Cell.14",0.9422467,49.4013006,0.483870967741935
13.5,"Cell.15",1.006934,51.9740685,0.903225806451613
13.5,"Cell.16",0.9650448,49.7225102,0.580645161290323
13.5,"Cell.17",0.9958285,49.5812456,0.516129032258065
13.5,"Cell.18",0.9774177,49.9310024,0.709677419354839
13.5,"Cell.19",0.9863294,47.4779692,0.193548387096774
13.5,"Cell.20",0.9897112,47.4997003,0.225806451612903
13.5,"Cell.21",0.9584752,47.8125827,0.258064516129032
13.5,"Cell.22",0.9913395,49.0180877,0.354838709677419
13.5,"Cell.23",0.9544086,48.0714543,0.290322580645161
13.5,"Cell.24",0.993111,48.5968825,0.32258064516129
13.5,"Cell.25",0.9576073,46.9078372,0.0967741935483871
13.5,"Cell.26",0.9904538,49.7401503,0.612903225806452
13.5,"Cell.27",0.9551055,46.9168102,0.129032258064516
13.5,"Cell.28",1.010495,49.1636775,0.451612903225806
13.5,"Cell.29",0.8623979,44.3182663,0
13.5,"Cell.30",0.9371022,46.8093946,0.0645161290322581
13.5,"Cell.31",0.9260273,45.612368,0.032258064516129
13.5,"Cell.32",0.9607218,47.128056,0.161290322580645
13.66667,"Cell.1",1.004663,50.315458,0.741935483870968
13.66667,"Cell.2",0.9832618,49.0784891,0.387096774193548
13.66667,"Cell.3",0.9918792,49.1608432,0.419354838709677
13.66667,"Cell.4",1.002886,54.72428,1
13.66667,"Cell.5",0.9742901,53.9923307,0.967741935483871
13.66667,"Cell.6",1.000858,51.4303486,0.870967741935484
13.66667,"Cell.7",1.040144,52.5428662,0.935483870967742
13.66667,"Cell.8",1.002597,51.187307,0.838709677419355
13.66667,"Cell.9",1.002753,49.881537,0.67741935483871
13.66667,"Cell.10",1.027857,50.8529285,0.806451612903226
13.66667,"Cell.11",0.9978843,49.7917974,0.645161290322581
13.66667,"Cell.12",1.014741,50.3284978,0.774193548387097
13.66667,"Cell.13",0.932538,49.6419659,0.548387096774194
13.66667,"Cell.14",0.9315209,49.4013006,0.483870967741935
13.66667,"Cell.15",1.00607,51.9740685,0.903225806451613
13.66667,"Cell.16",0.9608449,49.7225102,0.580645161290323
13.66667,"Cell.17",0.9826055,49.5812456,0.516129032258065
13.66667,"Cell.18",0.9925284,49.9310024,0.709677419354839
13.66667,"Cell.19",0.9616326,47.4779692,0.193548387096774
13.66667,"Cell.20",0.9741093,47.4997003,0.225806451612903
13.66667,"Cell.21",0.9604051,47.8125827,0.258064516129032
13.66667,"Cell.22",0.9908267,49.0180877,0.354838709677419
13.66667,"Cell.23",0.9601271,48.0714543,0.290322580645161
13.66667,"Cell.24",0.9853427,48.5968825,0.32258064516129
13.66667,"Cell.25",0.9504946,46.9078372,0.0967741935483871
13.66667,"Cell.26",0.985404,49.7401503,0.612903225806452
13.66667,"Cell.27",0.9453682,46.9168102,0.129032258064516
13.66667,"Cell.28",1.004393,49.1636775,0.451612903225806
13.66667,"Cell.29",0.8537779,44.3182663,0
13.66667,"Cell.30",0.9334316,46.8093946,0.0645161290322581
13.66667,"Cell.31",0.9229428,45.612368,0.032258064516129
13.66667,"Cell.32",0.951238,47.128056,0.161290322580645
13.83333,"Cell.1",1.016155,50.315458,0.741935483870968
13.83333,"Cell.2",0.9907978,49.0784891,0.387096774193548
13.83333,"Cell.3",1.007251,49.1608432,0.419354838709677
13.83333,"Cell.4",0.9976374,54.72428,1
13.83333,"Cell.5",0.9667038,53.9923307,0.967741935483871
13.83333,"Cell.6",0.9952772,51.4303486,0.870967741935484
13.83333,"Cell.7",1.037181,52.5428662,0.935483870967742
13.83333,"Cell.8",1.008413,51.187307,0.838709677419355
13.83333,"Cell.9",1.002507,49.881537,0.67741935483871
13.83333,"Cell.10",1.022034,50.8529285,0.806451612903226
13.83333,"Cell.11",0.9930481,49.7917974,0.645161290322581
13.83333,"Cell.12",1.011103,50.3284978,0.774193548387097
13.83333,"Cell.13",0.9455054,49.6419659,0.548387096774194
13.83333,"Cell.14",0.9302475,49.4013006,0.483870967741935
13.83333,"Cell.15",1.003394,51.9740685,0.903225806451613
13.83333,"Cell.16",0.9599426,49.7225102,0.580645161290323
13.83333,"Cell.17",0.9918454,49.5812456,0.516129032258065
13.83333,"Cell.18",0.981608,49.9310024,0.709677419354839
13.83333,"Cell.19",0.9587563,47.4779692,0.193548387096774
13.83333,"Cell.20",0.9636483,47.4997003,0.225806451612903
13.83333,"Cell.21",0.9618467,47.8125827,0.258064516129032
13.83333,"Cell.22",0.9874668,49.0180877,0.354838709677419
13.83333,"Cell.23",0.9495072,48.0714543,0.290322580645161
13.83333,"Cell.24",0.990859,48.5968825,0.32258064516129
13.83333,"Cell.25",0.9609751,46.9078372,0.0967741935483871
13.83333,"Cell.26",0.9892072,49.7401503,0.612903225806452
13.83333,"Cell.27",0.9572487,46.9168102,0.129032258064516
13.83333,"Cell.28",1.010109,49.1636775,0.451612903225806
13.83333,"Cell.29",0.8609867,44.3182663,0
13.83333,"Cell.30",0.9339675,46.8093946,0.0645161290322581
13.83333,"Cell.31",0.9291847,45.612368,0.032258064516129
13.83333,"Cell.32",0.9691048,47.128056,0.161290322580645
14,"Cell.1",1.013828,50.315458,0.741935483870968
14,"Cell.2",0.9893674,49.0784891,0.387096774193548
14,"Cell.3",0.9948407,49.1608432,0.419354838709677
14,"Cell.4",0.9947342,54.72428,1
14,"Cell.5",0.9654324,53.9923307,0.967741935483871
14,"Cell.6",0.9876027,51.4303486,0.870967741935484
14,"Cell.7",1.032011,52.5428662,0.935483870967742
14,"Cell.8",0.9987305,51.187307,0.838709677419355
14,"Cell.9",1.005564,49.881537,0.67741935483871
14,"Cell.10",1.019534,50.8529285,0.806451612903226
14,"Cell.11",0.9884915,49.7917974,0.645161290322581
14,"Cell.12",1.008791,50.3284978,0.774193548387097
14,"Cell.13",0.935241,49.6419659,0.548387096774194
14,"Cell.14",0.9280188,49.4013006,0.483870967741935
14,"Cell.15",1.005423,51.9740685,0.903225806451613
14,"Cell.16",0.9668717,49.7225102,0.580645161290323
14,"Cell.17",0.9870824,49.5812456,0.516129032258065
14,"Cell.18",0.9791001,49.9310024,0.709677419354839
14,"Cell.19",0.9656977,47.4779692,0.193548387096774
14,"Cell.20",0.9653347,47.4997003,0.225806451612903
14,"Cell.21",0.9640442,47.8125827,0.258064516129032
14,"Cell.22",0.993314,49.0180877,0.354838709677419
14,"Cell.23",0.9498276,48.0714543,0.290322580645161
14,"Cell.24",0.9853301,48.5968825,0.32258064516129
14,"Cell.25",0.9570766,46.9078372,0.0967741935483871
14,"Cell.26",0.9880003,49.7401503,0.612903225806452
14,"Cell.27",0.9469271,46.9168102,0.129032258064516
14,"Cell.28",1.006412,49.1636775,0.451612903225806
14,"Cell.29",0.8578513,44.3182663,0
14,"Cell.30",0.9366795,46.8093946,0.0645161290322581
14,"Cell.31",0.9265939,45.612368,0.032258064516129
14,"Cell.32",0.9683935,47.128056,0.161290322580645
14.16667,"Cell.1",1.015643,50.315458,0.741935483870968
14.16667,"Cell.2",0.9900831,49.0784891,0.387096774193548
14.16667,"Cell.3",1.003115,49.1608432,0.419354838709677
